time,BNB_ret,ETH_ret,BTC_ret
2022-07-11,-0.03750822042738364,-0.06228009210503606,-0.042157667385454504
2022-07-12,-0.019523475960187074,-0.05264022241970927,-0.03216600029383618
2022-07-13,0.03749245804517815,0.06476768181380481,0.041346866893916694
2022-07-14,0.03529555419857809,0.07032056813471252,0.019523417763718975
2022-07-15,0.0027023593617877375,0.0368262048108593,0.013474951750947733
2022-07-16,0.045036089491894596,0.0905847916097421,0.01735955033781536
2022-07-17,-0.004664643135310722,-0.005401082958209158,-0.017543617919093202
2022-07-18,0.0589895634393327,0.15351501603056,0.0685496618678104
2022-07-19,0.020143803430130888,-0.01466455418581814,0.04666205993827439
2022-07-20,-0.03975522734642482,-0.014670703402268363,-0.00386979495443205
2022-07-21,0.026412514561288614,0.03568320183775289,-0.005535964945483939
2022-07-22,-0.011042824882640216,-0.026915300127300496,-0.019465962415398178
2022-07-23,-0.011268722146529634,0.008980711899305879,-0.009808516865453079
2022-07-24,0.01101200198300715,0.03353503952488525,0.007483684260433532
2022-07-25,-0.05651262229664727,-0.09249104120260726,-0.05178427219237192
2022-07-26,0.0007437449509806697,-0.02107061724626373,-0.015388106814988943
2022-07-27,0.08473587195933076,0.1314979939357652,0.07793202216671813
2022-07-28,0.02479453738023153,0.054985907445015025,0.04023660979545316
2022-07-29,0.06499321927751496,0.01236945771641508,0.004694929974478147
2022-07-30,-0.028855276494906757,-0.030929744316381434,-0.013760010790520827
2022-07-31,-0.012422282299654709,-0.006046255410731353,-0.011377942001341563
2022-08-01,0.0006273357491475223,-0.028239111855862278,-0.0010593613275385442
2022-08-02,0.003527722781572112,0.0028768649566622206,-0.012942253317445394
2022-08-03,0.0449371814949179,-0.01494006527762904,-0.009671705528535222
2022-08-04,0.04162027983420568,-0.005754170791941101,-0.007985210889430275
2022-08-05,0.013556025562350167,0.0712523365159106,0.027058141506472146
2022-08-06,0.001938645378099689,-0.01759324960402486,-0.010928646335602768
2022-08-07,0.024443373216572716,0.0011488607832044959,0.006820553105745083
2022-08-08,0.004886003739761789,0.04525212042725658,0.02768615055024532
2022-08-09,0.00248181275598433,-0.04142489697826555,-0.026277720875919546
2022-08-10,0.007934929443380779,0.0826602866102626,0.031281552871666715
2022-08-11,-0.014424177736834506,0.01463343396506659,0.0004756025223388119
2022-08-12,0.011799856890010734,0.04000931878008474,0.019113457629432874
2022-08-13,-0.009638152179632209,0.013444751389974393,0.0012254068518756233
2022-08-14,-0.019138580102601454,-0.02292213314036973,-0.004596621437841221
2022-08-15,0.0036797836642601207,-0.018027080228270674,-0.009514820903104746
2022-08-16,-0.008882066270613179,-0.013302411782932214,-0.008972830988944074
2022-08-17,-0.031196969366382745,-0.02340298833599092,-0.022560792654235787
2022-08-18,-0.026481912873422383,0.008686421245972643,-0.004947796372920802
2022-08-19,-0.06520911500574232,-0.1348919030762636,-0.10499153489484553
2022-08-20,0.012651001560794201,-0.025076174982245326,0.011408873936231075
2022-08-21,0.06482939295815165,0.028527874146701254,0.019079508960404244
2022-08-22,-0.006495811159004004,-0.00835963917959506,-0.011803270391582719
2022-08-23,-0.003371134302740201,0.03420004090561488,0.010899000521500004
2022-08-24,-0.009232962615130078,-0.0030921724188700834,-0.005099770669664867
2022-08-25,0.016661201195739817,0.021679015114431804,0.007572977933816518
2022-08-26,-0.07713094472633811,-0.11641822416440449,-0.06416475273469267
2022-08-27,-0.005012300567050087,-0.010626836529231803,-0.010036015700963335
2022-08-28,-0.0016879523114972231,-0.03541474392282975,-0.01865475785897445
2022-08-29,0.029709890494903662,0.07315616538954112,0.029914691256290385
2022-08-30,-0.013082174469544103,-0.01343856185714335,-0.02222220689663954
2022-08-31,-0.011192903578619066,0.014371617880710324,0.00999796159709884
2022-09-01,-0.0015365192564048716,0.022065319147625592,0.004026456029651883
2022-09-02,-0.004736534171947024,-0.006167135962266541,-0.007819713853489904
2022-09-03,0.0015660925777809058,-0.013756336824459574,-0.007296317349586014
2022-09-04,0.0038977315312567055,0.013397296488543734,0.007950533960092784
2022-09-05,-0.007118668063682588,0.023224541266890542,-0.008255394206268715
2022-09-06,-0.04681232145424151,-0.029803526258545182,-0.04926198068051854
2022-09-07,0.05387025567988569,0.04263183493447095,0.02342884175357163
2022-09-08,0.007368634179685059,0.00041409839870096396,0.0013580109339193418
2022-09-09,0.04346422526653944,0.04950776343062836,0.10057960365619019
2022-09-10,0.015238405520136966,0.03559383172576686,0.016337839565666826
2022-09-11,-0.009637627991292556,-0.012039412354871545,0.0008083124235328173
2022-09-12,-0.004221495534888766,-0.027493234927780736,0.028685544559255385
2022-09-13,-0.057252860364029344,-0.08329743210455627,-0.10355631129866
2022-09-14,0.008029624041422538,0.03723615620425001,0.004024803643491054
2022-09-15,-0.031747467566786744,-0.10388438590393942,-0.02751558967692884
2022-09-16,0.013781458126886463,-0.029280016553054566,0.002267217536930398
2022-09-17,0.017814169539783986,0.027114569782785237,0.019022301861103444
2022-09-18,-0.04687826164713506,-0.09376374619321129,-0.03508024043647456
2022-09-19,0.021707094859804932,0.030608403868110316,0.0067142197248770295
2022-09-20,-0.02209850888501731,-0.04146766715917104,-0.03565355885888911
2022-09-21,-0.008858737327735636,-0.057762968017136984,-0.01959356173601426
2022-09-22,0.04209327881318353,0.06173000049901053,0.04788614042548176
2022-09-23,0.004778199030086377,0.001718865513374372,-0.0045261639759198394
2022-09-24,-0.005104319940767172,-0.010534297936922489,-0.02102455852785978
2022-09-25,-0.0049683647826663235,-0.017200050742729647,-0.0069787599390389275
2022-09-26,0.006234829768034805,0.030309390383342082,0.0214764519435679
2022-09-27,-0.011938842949504336,-0.002898390255346745,-0.004928125573037038
2022-09-28,0.03416547390683054,0.006451786960117546,0.018059783467382032
2022-09-29,0.006025486294011329,-0.00411135186169437,0.0044071069997191105
2022-09-30,0.001232527592066881,-0.004935818583389317,-0.005422404153041939
2022-10-01,-0.004122058589503295,-0.01201808888870567,-0.006366082512544891
2022-10-02,0.00577658678267556,-0.026796420315425343,-0.015475959424411675
2022-10-03,0.009833251096406113,0.03680355142941842,0.031990317387622355
2022-10-04,0.031488643218144895,0.028606593126838817,0.03535412139211702
2022-10-05,-0.00783844491975223,-0.00757662980649593,-0.0091306355220593
2022-10-06,-0.030313290987595033,-0.0008901674568139074,-0.010200741764804578
2022-10-07,-0.008711963921920942,-0.01401928555681946,-0.020836767319003413
2022-10-08,-0.023288200193446965,-0.012901830633288541,-0.006313237697333376
2022-10-09,0.0058623175029289985,0.004153812900961319,0.000627625004922565
2022-10-10,-0.021164404877839,-0.022110035794786535,-0.014201546052316853
2022-10-11,-0.00385658558660356,-0.010508140658875008,-0.006028353168199828
2022-10-12,-0.00010196620654900913,0.012506640575823912,0.006159245562536685
2022-10-13,0.0029497618961356604,-0.004981340209248437,0.011982171755672098
2022-10-14,-0.00908689053924943,0.007055673254111312,-0.010897901277441545
2022-10-15,-0.0032435323590960866,-0.01735853700061418,-0.005637977223434636
2022-10-16,0.01471050553854368,0.023726334911662934,0.01001139214076129
2022-10-17,0.011792646466189622,0.020288768152353042,0.015213140726368448
2022-10-18,-0.008284395110767315,-0.01594032097884974,-0.011086127028127724
2022-10-19,-0.006527771279063214,-0.020521024982376634,-0.010877869449868625
2022-10-20,-0.009822863011012728,-0.002147873867000745,-0.005176326434607317
2022-10-21,0.0035728851101372856,0.013918629708938025,0.007406827734761633
2022-10-22,0.0017422702929743505,0.011040684769793427,0.0017066195767260586
2022-10-23,0.02047174485747558,0.037010149774100366,0.018455811788178934
2022-10-24,-0.00825132131140424,-0.014257516494232882,-0.01151234078224581
2022-10-25,0.04158088411480528,0.08325818061983427,0.0382181039185815
2022-10-26,0.018145475567977628,0.07255769299458205,0.03434113459207678
2022-10-27,-0.012993751576081423,-0.03660538011855151,-0.025166413568352062
2022-10-28,0.03809166258524107,0.026825470364677653,0.015871210001369367
2022-10-29,0.018878010736829272,0.039646186158839955,0.009625441117955439
2022-10-30,0.031046133828401077,-0.018317659793449858,-0.009038874542948121
2022-10-31,0.043454316848020036,-0.011584016589130589,-0.006122746480890732
2022-11-01,-0.007227453598326119,0.005744703528027144,-0.00033638459838941393
2022-11-02,-0.014519789996340373,-0.0391545312270584,-0.016523308727756286
2022-11-03,0.027873943651105966,0.006702370278009283,0.0024699434325857013
2022-11-04,0.07192856235957706,0.07246323921093659,0.04639330220718482
2022-11-05,-0.01344002788440858,-0.010644904718692082,0.005948393662289716
2022-11-06,-0.020519514755169794,-0.032713831911700846,-0.015944755255364814
2022-11-07,-0.015761649863936456,-0.004780259582593719,-0.01822208981094444
2022-11-08,-0.029404588381846227,-0.16287705606066777,-0.10486027871137693
2022-11-09,-0.21176792159023985,-0.19765682223798448,-0.16153700912626126
2022-11-10,0.135516433007931,0.1715612319583126,0.10720628153968036
2022-11-11,-0.04831353518042738,-0.012922443965262828,-0.03626273495246585
2022-11-12,-0.024242583077727226,-0.022818269931583673,-0.008644529971917588
2022-11-13,-0.02020719862372666,-0.025773757426576355,-0.027243789516921222
2022-11-14,0.008599660708523695,0.01672367391572415,0.01875504413495725
2022-11-15,-0.006941966730241139,0.007086725837627545,0.013505648550232585
2022-11-16,-0.01718928564411386,-0.0282080874156734,-0.011695570058582258
2022-11-17,-0.01553718006175532,-0.012483780106700188,0.00093432051973858
2022-11-18,0.021562652382581416,0.008099164915771053,-0.0008192810195579968
2022-11-19,-0.003982610787166592,0.007518258943042491,0.002067366252343108
2022-11-20,-0.031971065648010444,-0.0669927246857753,-0.027270695265262376
2022-11-21,-0.03767430017605009,-0.02848161051987919,-0.029281049797302783
2022-11-22,0.04700722134003583,0.024199675124663395,0.02471867535298494
2022-11-23,0.11166070441379564,0.04176141354329563,0.024502583800437107
2022-11-24,0.008397746302328486,0.016363305015339905,0.0005707662064737332
2022-11-25,0.0009762607898812709,-0.0030183236384572778,-0.0036933364180066893
2022-11-26,0.03543309535301197,0.004790169760464777,-0.004473478191084682
2022-11-27,-0.010695763011158776,-0.006622633372810431,-0.0007645217905034205
2022-11-28,-0.04866332139902742,-0.023629340912461404,-0.013690785291813173
2022-11-29,0.00941090862965271,0.040377559516391916,0.014114522537425012
2022-11-30,0.01675200710199875,0.06439975146103911,0.04366328773673552
2022-12-01,-0.03143994298686518,-0.01735136749474753,-0.012631586552256704
2022-12-02,0.004227082635092688,0.01336193143169633,0.006688001900702244
2022-12-03,-0.008540068061072357,-0.04100344510897328,-0.01033732448905077
2022-12-04,0.005102539243433494,0.0310241195519945,0.013063067330235234
2022-12-05,-0.012992137918201179,-0.016942156455660124,-0.009410208315473602
2022-12-06,0.006469335607167695,0.009218996033250533,0.006415423164119807
2022-12-07,-0.019813839793531938,-0.03007587990860154,-0.01310585263403511
2022-12-08,0.020735463504727644,0.03904790125989181,0.02248966732717291
2022-12-09,-0.014874931842719374,-0.014480079848315331,-0.0055463605842892925
2022-12-10,0.0068170134475884605,0.002816485319752501,-0.0006966838852719548
2022-12-11,-0.012450801775603369,-0.0029264906788319927,-0.0017449018689305493
2022-12-12,-0.02772772691198019,0.009228797566299343,0.005900552219370057
2022-12-13,-0.01713145080134614,0.035162366079267475,0.03313911017168771
2022-12-14,-0.014250558354991987,-0.009323661156731259,0.0019563194620814297
2022-12-15,-0.03944033890933039,-0.03422970617110664,-0.026494839896579636
2022-12-16,-0.11380270460348345,-0.08204957614156168,-0.04347905459523928
2022-12-17,0.04932952184379405,0.019166286669855037,0.010082332088560063
2022-12-18,0.042202810036223184,0.00026728149840028135,0.00010316121462282062
2022-12-19,-0.04596760458207922,-0.017214988032144,-0.021204524470333008
2022-12-20,0.04471670973403439,0.042484728971231935,0.02866944787003753
2022-12-21,-0.02189872319471901,-0.004453657275730241,-0.006010516816447654
2022-12-22,-0.002233139857024774,0.0036794334202616824,0.0008144999985299019
2022-12-23,0.0012826876639869676,0.0024800627903100113,-0.002006600504073425
2022-12-24,-0.006324825002763845,0.0005843392396480848,0.0033966937826832625
2022-12-25,-0.006439830882860762,-0.0022951368259955984,-0.0007588988059653321
2022-12-26,0.0022077682457557106,0.005401320801341193,0.0032695248158691424
2022-12-27,0.011351086925258644,-0.010511246811106389,-0.010782305706175737
2022-12-28,-0.010027298753141515,-0.01955958313129113,-0.009785910220855535
2022-12-29,0.009763875113600712,0.010726673202523575,0.005686346631169192
2022-12-30,-0.002405550618461022,-0.001948451482181876,-0.0022215283155031917
2022-12-31,0.0028868014924531937,-0.0027172511443606787,-0.00419538160862163
2023-01-01,-0.009579793510300165,0.003903456059967994,0.00498231183156574
2023-01-02,0.00666164069345148,0.012284054485889713,0.004923636280773805
2023-01-03,0.0016567052332251688,-0.0005039229339520847,-0.001117659691298097
2023-01-04,0.0505567312133067,0.033763436156835344,0.010638342281422877
2023-01-05,-0.009524026509107017,-0.004608030457853144,-0.0013996818837183004
2023-01-06,0.013035625554397872,0.015165922450424087,0.007877578000646026
2023-01-07,0.005590158158095781,-0.00453900633352779,-0.0008987295065584551
2023-01-08,0.04642147109839684,0.016589602582116173,0.00685914142774846
2023-01-09,-0.004128737292289159,0.02762393706046955,0.007188950413561554
2023-01-10,0.01750772198407017,0.011320371246072457,0.014536486365371597
2023-01-11,0.023582596406644635,0.03303311067640863,0.02267310349436271
2023-01-12,0.012286971417493799,0.02618807011655159,0.05646716920617893
2023-01-13,0.021023195638898512,0.022839553481712658,0.051589175964162966
2023-01-14,0.04040275482333211,0.06779077382676346,0.055895557420675264
2023-01-15,-0.012289294415126476,0.0004759796082800344,-0.006441848394123036
2023-01-16,-0.009393891329603565,0.016377387356012636,0.014476206234431105
2023-01-17,0.003914511225082246,-0.004931025907419604,-9.97458252757482e-05
2023-01-18,-0.042281092801518656,-0.03250067195980409,-0.022376370501265674
2023-01-19,0.023500216739742102,0.019768386456138567,0.01733656592456134
2023-01-20,0.033616665653592365,0.06719150453967354,0.07269565473791473
2023-01-21,-0.016688458310080423,-0.018226449780030234,0.006266788281866172
2023-01-22,0.010298582824030334,8.672201758193404e-05,-0.003817957840400015
2023-01-23,0.009354227366100993,-0.00020351216164786573,0.009321845964747236
2023-01-24,-0.016040685605266874,-0.04664643155326932,-0.013961445726025404
2023-01-25,0.020966633060248055,0.03415816913243138,0.02178368455281005
2023-01-26,-0.008030126499926292,-0.003612106184403754,-0.004353861527397907
2023-01-27,0.011790325352100993,-0.002447423660469321,0.002682643688352623
2023-01-28,-0.007959558535349678,-0.017569897935308363,-0.0026774287890790898
2023-01-29,0.03709599417033787,0.04733343512126974,0.03275729285219219
2023-01-30,-0.03424791460433001,-0.05001125961172371,-0.041899040125177235
2023-01-31,0.017467559788757546,0.01195435234439367,0.014397305113945793
2023-02-01,0.01701489317546635,0.035383873641501355,0.02548945863109473
2023-02-02,0.02139313616784443,0.002697841311324775,-0.009383282608987794
2023-02-03,0.023230284012750423,0.01163533627654084,-0.002546960263860872
2023-02-04,-0.003378690834361562,0.0032617764294902807,-0.003858389856782939
2023-02-05,-0.00913605467829655,-0.02418275201488444,-0.017200836475512158
2023-02-06,-0.009604520709129021,-0.010381765984600475,-0.009280113108066644
2023-02-07,0.026096969116664533,0.03556659611127357,0.02265204104905552
2023-02-08,-0.015903640377408088,-0.013535936695259813,-0.01422802685327218
2023-02-09,-0.07036991260545586,-0.06548847987240303,-0.05003217561265191
2023-02-10,0.0006537733092824183,-0.020507750757608335,-0.009099407969924105
2023-02-11,0.015655774725472724,0.0169799761741694,0.011235875142612945
2023-02-12,0.008451927666008939,-0.017294682082241008,-0.00424985474810492
2023-02-13,-0.06536147287016524,-0.005000528098851417,0.0012200080110838106
2023-02-14,0.009367845777045277,0.033429881082042416,0.019250410158956493
2023-02-15,0.06779624055581093,0.07148981200631434,0.08956470086490097
2023-02-16,-0.036121103666254206,-0.017455814351879283,-0.02340163085520855
2023-02-17,0.025056341913492045,0.031230645069572797,0.03578005767580722
2023-02-18,0.008126141753362579,-0.003017083409680642,0.001185569506931728
2023-02-19,-0.012196550775943421,-0.004581354471367697,-0.011000784628625236
2023-02-20,0.008249884055078241,0.01044751898895373,0.017527296320838208
2023-02-21,-0.012403729055631424,-0.02729041185363365,-0.016157584259917257
2023-02-22,0.004444720870435801,-0.007979019943587446,-0.00974597051911412
2023-02-23,-0.013310369151189487,0.004528073798765447,-0.01055490798413889
2023-02-24,-0.021296343609137573,-0.025230145466978868,-0.031188537104227067
2023-02-25,0.0011848607059844788,-0.008990825180745649,-0.0006909913861703344
2023-02-26,0.02180953543165529,0.028862631811654913,0.016371472207527715
2023-02-27,-0.01379826651370441,-0.004244812339335631,-0.0016114776224951163
2023-02-28,-0.010363042019456353,-0.01664492802651076,-0.015358896826531162
2023-03-01,0.0033035748731643456,0.03368678080400042,0.01987848489781099
2023-03-02,-0.008435570204176129,-0.008371543648828106,-0.005974170862771428
2023-03-03,-0.033804057176420675,-0.048928292951765526,-0.04889346874590693
2023-03-04,-0.0026921433251122107,-0.0020962451996921344,-0.0007076732550665397
2023-03-05,-0.0032731127850233604,-0.0014397868646564987,0.003822307889643
2023-03-06,-0.0009181643414522933,0.0024948961821183897,-0.0002281203591405336
2023-03-07,0.003011125768920558,-0.004801299338450019,-0.010767465453373296
2023-03-08,-0.005949674620146766,-0.016676627471203347,-0.021573609637355856
2023-03-09,-0.03646341670406657,-0.06569989770606467,-0.06430428569684511
2023-03-10,0.005328890057527408,-0.0017553807405501136,-0.005390842488028071
2023-03-11,-0.004139748773330417,0.029607490188671485,0.01689310081724634
2023-03-12,0.0425092436273527,0.07135100138986862,0.06946301895234497
2023-03-13,0.06491044886784768,0.05600471539094838,0.09043070505382936
2023-03-14,0.0031007121079074705,0.01713978252283637,0.0251258179401152
2023-03-15,-0.007768194345868213,-0.030612540307198594,-0.014608817810523957
2023-03-16,0.07189927380925214,0.013098183994279748,0.025619122008903678
2023-03-17,0.027419181649059897,0.06562511520733716,0.09178517155473122
2023-03-18,-0.021781922477929996,-0.014994547474003542,-0.01708062654555736
2023-03-19,0.019355615706790227,0.02096769677580256,0.0434887413816559
2023-03-20,-0.013280258792494604,-0.03638199194950495,-0.012526800769995081
2023-03-21,0.005164838478917667,0.03823408045557719,0.01208642756691328
2023-03-22,-0.04083531788018883,-0.03772084426297745,-0.02994901403068733
2023-03-23,0.023784422865085864,0.04552939251818125,0.03755485301228578
2023-03-24,-0.02340752028178119,-0.03815631605922761,-0.033082031388454475
2023-03-25,0.0002844633365621859,-0.004959517432727162,0.0009036777047609436
2023-03-26,0.020766332228533784,0.02048331660161448,0.020182661869513323
2023-03-27,-0.05872694883799277,-0.0364477525352532,-0.03240588732331376
2023-03-28,0.008757767668951753,0.03441655459696154,0.004738050636269781
2023-03-29,0.002629381201371605,0.011109485411356047,0.039712915557536324
2023-03-30,0.008244840084826845,-0.0016462954064655148,-0.013037870767642267
2023-03-31,0.001427813308790953,0.017814130680583545,0.01744493494644705
2023-04-01,-0.0065386071948984196,-0.000869865220292761,-0.0007057599411106522
2023-04-02,-0.0039481734483709134,-0.015294082168801362,-0.011739846486379185
2023-04-03,-0.015716743930583272,0.009112511462317535,-0.011105329525125928
2023-04-04,0.0063494920759744715,0.03098917497819907,0.009398045201826124
2023-04-05,0.010842814186125267,0.022721646062426788,0.002712161415170777
2023-04-06,-0.0057759999186938246,-0.02063795362076162,-0.005022722927935821
2023-04-07,-0.005561820595468334,-0.003073769031035154,-0.004010667275259899
2023-04-08,7.132922775881985e-05,-0.007849402064766305,0.000974832703512519
2023-04-09,0.007623681723935523,0.005054160188059815,0.013982579628373105
2023-04-10,0.016181410597449628,0.027025123635842065,0.04582589650248301
2023-04-11,0.0148466577842976,-0.01072228492879129,0.018671899714852183
2023-04-12,-0.008557166757747502,0.015763364323655094,-0.011106890131889252
2023-04-13,0.01404094959508262,0.0453124422903708,0.015189060181589342
2023-04-14,0.01353317278532998,0.044435152095727556,0.0028981861667796613
2023-04-15,0.01398458726906545,-0.003689913745669286,-0.0038456940219982415
2023-04-16,0.042919278686477706,0.011808400015816418,-0.0009604570826393909
2023-04-17,-0.024252627004934142,-0.02039226329784491,-0.028218379978641853
2023-04-18,0.00879674905913252,0.01199427310028704,0.02999628759821664
2023-04-19,-0.06276499796888417,-0.0819527339313131,-0.053089961430147284
2023-04-20,-0.01408679497075443,0.003466594280867819,-0.019123690373344496
2023-04-21,0.012392832129211391,-0.04926899414148551,-0.03454424586615995
2023-04-22,0.03214947615065602,0.013940856359865238,0.019432058372482672
2023-04-23,-0.004822167056225196,-0.006815347968913986,-0.008040925139905761
2023-04-24,0.0022282501611653564,-0.01076712161479605,-0.0030652568980249887
2023-04-25,0.022470921466746768,0.013575226327509455,0.02803673356892787
2023-04-26,-0.024826379773005332,-0.0006204179057322281,0.0028768491807585816
2023-04-27,0.003595117837178433,0.0224931669663793,0.03738798141921026
2023-04-28,-0.022123882720852653,-0.00811406111157619,-0.0039016246400940223
2023-04-29,-0.007900162967706884,0.006270730700911407,-0.004414971950050543
2023-04-30,0.0471024631612042,-0.01070673487448812,0.004799041252098067
2023-05-01,-0.026106666718438257,-0.02893620802233554,-0.04340270072937268
2023-05-02,-0.020352864449143915,0.021889364459257495,0.020267303904323714
2023-05-03,0.012222523633109939,0.017358625872257564,0.012278943503206657
2023-05-04,-0.006880234331934478,-0.014833598647525202,-0.006534820685964592
2023-05-05,0.00973290573393619,0.061243326267987196,0.023871226876551004
2023-05-06,-0.013232077123130676,-0.04891750644751222,-0.0223612180422795
2023-05-07,-0.0005513172586443872,-1.973473995111574e-05,-0.004777034976176777
2023-05-08,-0.027482581352823783,-0.02668524744869828,-0.03662901609254236
2023-05-09,-0.004665872342038093,-0.0010967801310002789,-0.003065118486926108
2023-05-10,0.007582249985989057,-0.003120310675655855,0.00012938665906672605
2023-05-11,-0.022788202292365334,-0.02576783672611341,-0.024152971720325076
2023-05-12,0.002180404679069952,0.006811252614472618,-0.007921478542817278
2023-05-13,0.009275270885174502,-0.004591064974514109,0.002538628943743993
2023-05-14,0.0025648267265270014,0.00018074196136062153,0.002859518050492858
2023-05-15,0.005724711976560029,0.010721818353927763,0.011573930978098567
2023-05-16,-0.00752327264740037,0.0027313427079133524,-0.007589919004689804
2023-05-17,0.008353608014595221,-0.0011501506561498373,0.013792179023291353
2023-05-18,-0.014247371192048353,-0.010140280846402191,-0.020567279690798138
2023-05-19,-0.0018102386137521995,0.0051738780939833,0.0017221734916330507
2023-05-20,0.004884637513285856,0.0033914295994064898,0.007829387634553282
2023-05-21,-0.012591114805154336,-0.00708209396561785,-0.012018436679853221
2023-05-22,0.008393681801001864,0.006468198691541207,0.003044208925548128
2023-05-23,0.013727009737452753,0.019799027502869986,0.013612663822785467
2023-05-24,-0.024141191627791523,-0.029228707960170634,-0.033060825223175785
2023-05-25,-0.00428736847464912,0.0032135192941846065,0.0054293305346511805
