hold_gross,part_gross,hold_net,part_net,hold_moic,part_moic,hold_irr,part_irr,hold_mdd,part_mdd
126998026.0279565,133125088.81126565,126998026.0279565,133125088.81126565,0.5474052846032608,0.5738150379795933,-0.0675172228995044,-0.061768708784051926,-0.7537936938535603,-0.717974034965419
85194206.90268731,105330302.11090073,85194206.90268731,105330302.11090073,0.3672164090633074,0.45400992289181347,-0.12079269843912863,-0.09137489273299812,-0.6849599976524818,-0.5140732452625806
154460530.9505611,155251156.8380792,154460530.9505611,155251156.8380792,0.6657781506489703,0.6691860208537898,-0.04423062239326514,-0.043643242257857165,-0.7274695444498644,-0.7280843887811905
287339931.26075625,321795172.2374311,276779099.5716699,313356404.37915206,1.2385341864687769,1.3870481561958237,0.017862883280276506,0.030052383273021774,-0.7048797464955143,-0.6608394156805673
43619984.76860233,48058501.065301076,43619984.76860233,48058501.065301076,0.18801717572673415,0.2071487114883667,-0.23794769274183075,-0.21805611117991164,-0.9019841556000778,-0.8747166896500619
60285947.5040144,60176651.99186641,60285947.5040144,60176651.99186641,0.25985322200006206,0.2593821206545966,-0.17580098154132578,-0.1761175475620213,-0.8831104067474526,-0.8640679418484045
236354499.01505202,239917444.64261088,236354499.01505202,239917444.64261088,1.0187693923062586,1.0341269165629778,0.001914517608179585,0.0034491513062139623,-0.7639616330386135,-0.7639616330386135
90195001.6720772,90219211.65830335,90195001.6720772,90219211.65830335,0.3887715589313672,0.3888759123202731,-0.11260540610311315,-0.11256739535082487,-0.6487195828434267,-0.6372926276693768
109062976.0282648,109661435.77959618,109062976.0282648,109661435.77959618,0.4700990346045897,0.4726786024982594,-0.08679908719331483,-0.08608594499821473,-0.5605700369514892,-0.5584011947036444
92189473.6864965,98214681.78366007,92189473.6864965,98214681.78366007,0.3973684210624849,0.4233391456192244,-0.10952296718107044,-0.10076962229037556,-0.4504384641513127,-0.4021027307952817
67028516.083497725,68822145.6163662,67028516.083497725,68822145.6163662,0.2889160176012833,0.29664717938088875,-0.15785265480909105,-0.1535422127366193,-0.8480466871968606,-0.8444408462687064
184790309.23263422,184933949.75211087,184790309.23263422,184933949.75211087,0.7965099535889406,0.7971290937590986,-0.024134941287309003,-0.024050078932728827,-0.5725527811826714,-0.5770641831210298
76660496.69793126,77374503.2777254,76660496.69793126,77374503.2777254,0.3304331754221175,0.3335107899901957,-0.13654763351628538,-0.13513054315276588,-0.6585898730613864,-0.6451954616465085
44101964.92066857,46041578.26247808,44101964.92066857,46041578.26247808,0.19009467638219213,0.19845507871757795,-0.23563233811732448,-0.22671213832149623,-0.9181857254650394,-0.9115944003351466
658606368.2649504,658916081.4040177,567722205.5307833,568591735.0986676,2.8388205528661654,2.8401555232931797,0.0852338303913196,0.0853706329037742,-0.6517251431966219,-0.6235311978095843
107693876.51938513,107693876.51938513,107693876.51938513,107693876.51938513,0.46419774361803934,0.46419774361803934,-0.08845144172899391,-0.08845144172899391,-0.5206778943523491,-0.5206778943523491
68826589.7560446,71071544.03129692,68826589.7560446,71071544.03129692,0.2966663351553646,0.30634286220386603,-0.15353174757900787,-0.1483741433982432,-0.6040689564730812,-0.5654485225054952
84496747.05391446,84659675.54738376,84496747.05391446,84659675.54738376,0.3642101166117003,0.36491239460079206,-0.12199087337519918,-0.12170967127129617,-0.7383661336808915,-0.7258227340385082
294576940.51004505,303133303.2294359,281868663.26656514,303133303.2294359,1.2697281918536425,1.3066090656441203,0.019670391835011805,0.026822538378380965,-0.7851545421933706,-0.776890935090297
61551458.040184334,62353675.5657298,61551458.040184334,62353675.5657298,0.265308008793898,0.26876584295573186,-0.17219984859378468,-0.16997644684504157,-0.7135191202448972,-0.71726488236624
282586363.257114,282694972.27443445,274816131.3614525,275133048.6521844,1.2180446692116982,1.2185128115277346,0.017155094438861027,0.017269774857309725,-0.5863145499442337,-0.5861634398295472
115093418.0942484,115488846.20806243,115093418.0942484,115488846.20806243,0.49609231937176035,0.4977967508968208,-0.07985288673947116,-0.07941520026847823,-0.6633526309166645,-0.6414629850887643
82747315.96378323,94303869.840771,82747315.96378323,94303869.840771,0.35666946536113464,0.4064821975895302,-0.12506171559637785,-0.10635929206659481,-0.8264427917505494,-0.7656642366487718
85801459.54038101,95900265.47203338,85801459.54038101,95900265.47203338,0.3698338773292285,0.4133632132415232,-0.11976122478707113,-0.10403792156478509,-0.8139910690362709,-0.8055989924271852
2390619430.124972,2060974930.620476,1916631732.125465,1695972756.1679766,10.304394095366257,8.88351263198481,0.18934662356569731,0.17915269295600092,-0.6762272588274623,-0.6343045666773925
103343037.35330099,105311017.13603918,103343037.35330099,105311017.13603918,0.4454441265228491,0.4539267980001689,-0.09390568790847198,-0.09139912645712489,-0.8664929421820828,-0.8627934733572009
101196016.49046308,105771974.7679936,101196016.49046308,105771974.7679936,0.43618972625199603,0.4559136843448,-0.09671883443293341,-0.09082159453315469,-0.9132377889843374,-0.9040253801697375
113649548.58170173,113655003.36492346,113649548.58170173,113655003.36492346,0.48986874388664536,0.4898922558832908,-0.08146900287733069,-0.08146284361152903,-0.6886595644307939,-0.6886517562618012
172005296.5411496,172315125.4384675,172005296.5411496,172315125.4384675,0.7414021402635758,0.7427376096485668,-0.03204506960331924,-0.031844538019708005,-0.5959612549611311,-0.5950267650414958
264385993.21840745,270050784.1571776,259629364.48253262,267392078.76055235,1.1395947983552046,1.1640120006774897,0.01146540576960521,0.014422288583173994,-0.7337161893734603,-0.7171862059387506
348117589.1433609,341128641.42401755,323930047.8835661,323465231.1287513,1.500506849755866,1.470382075103524,0.033264936526560235,0.03312631602262002,-0.8017031888814989,-0.8086275678574597
64136843.213041015,68048303.86753264,64136843.213041015,68048303.86753264,0.27645191040103884,0.29331165460143377,-0.16519034341005145,-0.15538045603986778,-0.7613442327723311,-0.7323440614202985
87799897.85966112,87964733.46030776,87799897.85966112,87964733.46030776,0.3784478356019876,0.3791583338806369,-0.11644122454324402,-0.11617234400300269,-0.3705992092584698,-0.36976168981084845
497058505.30172014,509228581.76582205,439950395.46078587,459152847.223348,2.142493557335001,2.194950783473371,0.06210701435611539,0.06603206663375674,-0.7457855867123058,-0.7254519805617048
93712952.39914933,95472853.02303955,93712952.39914933,95472853.02303955,0.40393513965150574,0.41152091820275666,-0.1072330256807682,-0.10465393649971058,-0.6224611896406754,-0.6159918775985155
125640855.10132325,126067755.2198904,125640855.10132325,126067755.2198904,0.5415554099194968,0.5433954966374587,-0.06884178137735805,-0.06842304092813811,-0.6095133185567162,-0.6080405919152154
281238912.88190216,281253732.7979856,273677578.5645642,273762329.70785683,1.2122366934564748,1.2123005724051104,0.016741783368511044,0.016772620226501896,-0.593287111457554,-0.5932755699349992
